id,user_id,status,total_price,created_at,phone,delivery_method,payment_method
383,990,paid,6066.98,2025-07-31 20:30:00,+7 651 166 0384,pickup,card
384,475,delivered,6740.44,2025-05-24 15:42:00,8 (655) 209-3643,courier,card
385,251,paid,4923.81,2025-03-24 14:16:00,8 (852) 516-32-87,courier,card
386,16,paid,503.4,2025-05-15 14:44:00,86681755520,pickup,card
387,16,paid,2216.61,2025-02-19 18:46:00,8 636 897 90 11,pickup,cash
388,16,paid,4666.31,2025-01-02 19:54:00,+7 729 155 60 07,courier,card
389,624,delivered,9981.7,2025-07-10 08:49:00,+7 006 164 9889,courier,card
390,16,paid,6778.87,2025-02-16 21:34:00,+7 771 706 0997,pickup,cash
391,291,paid,3702.2,2025-01-08 13:43:00,+7 256 079 8863,pickup,card
392,95,paid,740.71,2025-02-19 20:27:00,83519554503,courier,card
393,345,paid,2447.51,2025-08-13 19:14:00,+7 103 248 6013,pickup,card
394,410,paid,2880.78,2025-07-19 17:25:00,+7 (632) 479-0828,pickup,online
395,440,paid,5884.99,2025-05-02 21:43:00,+7 (586) 884-60-42,courier,online
396,746,paid,2294.88,2024-09-06 15:35:00,+7 857 116 83 36,pickup,online
397,547,delivered,4892.79,2025-08-01 15:36:00,+71729082879,pickup,card
398,230,paid,3807.08,2025-08-14 21:56:00,+7 (645) 851-95-09,pickup,online
399,963,delivered,2919.19,2025-02-02 10:58:00,8 (826) 613-1862,post,card
400,148,paid,1948.95,2024-10-23 14:55:00,8 (818) 523-1057,courier,card
401,442,paid,7655.69,2025-03-23 20:10:00,88761873256,pickup,cash
402,896,paid,1934.71,2025-06-18 13:18:00,8 954 517 14 97,pickup,cash
403,16,paid,1036.11,2024-09-23 15:04:00,8 (486) 850-25-32,pickup,online
404,784,delivered,4821.34,2024-11-07 13:20:00,+7 (939) 122-4549,courier,online
405,347,paid,2616.82,2025-07-04 19:09:00,8 694 383 75 10,pickup,card
406,803,delivered,2941.76,2025-01-06 19:10:00,89754853841,pickup,cash
407,965,paid,4451.23,2024-10-08 12:37:00,8 531 818 1898,courier,cash
408,330,shipped,2673.88,2024-09-09 19:27:00,+7 (508) 300-54-96,pickup,cash
409,420,delivered,4208.03,2024-09-01 19:25:00,8 757 180 84 47,pickup,online
410,30,delivered,3990.76,2024-12-20 18:33:00,88186693567,post,cash
411,16,paid,729.68,2025-05-12 13:29:00,+7 914 747 03 42,post,online
412,868,paid,7101.18,2025-03-17 21:23:00,8 179 716 6753,courier,cash
413,16,paid,2094.45,2024-12-15 13:16:00,+7 932 614 4526,pickup,online
414,151,paid,1351.81,2025-01-26 08:41:00,8 334 545 22 18,pickup,online
415,141,canceled,6611.96,2025-05-09 16:09:00,+7 185 295 52 05,pickup,cash
416,826,paid,1062.74,2024-12-05 16:19:00,8 (114) 001-25-24,pickup,cash
417,1014,paid,4089.87,2025-06-07 15:46:00,+7 331 624 6068,pickup,card
418,16,paid,7990.43,2024-11-30 19:04:00,8 140 352 2497,pickup,online
419,619,paid,7659.57,2024-09-26 19:40:00,8 (948) 655-97-72,post,cash
420,591,delivered,4566.74,2024-09-22 16:05:00,8 457 692 85 33,pickup,card
421,258,shipped,840.38,2024-09-29 15:53:00,+7 707 098 8843,courier,cash
422,16,paid,4176.51,2025-06-29 13:04:00,8 385 470 2401,courier,card
423,853,paid,1627.21,2025-07-01 08:12:00,8 (939) 290-59-06,pickup,cash
424,577,canceled,1396.13,2024-11-29 09:29:00,+7 (062) 510-0381,courier,online
425,371,delivered,8443.95,2025-05-14 15:47:00,+76251638608,courier,card
426,16,delivered,613.58,2024-10-03 21:14:00,8 096 088 6119,pickup,card
427,16,shipped,2207.6,2025-07-18 09:32:00,8 (118) 435-32-69,courier,cash
428,861,paid,10239.06,2024-10-22 18:17:00,89319011176,courier,card
429,871,paid,3545.44,2025-07-16 14:10:00,+70017304097,pickup,cash
430,1014,delivered,2981.6,2024-09-28 14:11:00,82499933202,courier,online
431,304,shipped,2080.26,2025-08-18 10:05:00,8 (167) 536-1660,pickup,cash
432,16,paid,3503.39,2024-09-29 18:24:00,+7 189 293 0979,courier,cash
433,948,shipped,5334.7,2024-11-17 14:48:00,8 621 363 2397,pickup,cash
434,688,paid,3686.72,2024-09-21 19:00:00,8 (250) 564-96-90,post,card
435,16,paid,1681.22,2025-08-25 12:44:00,8 (197) 442-1193,courier,card
436,571,paid,6008.38,2025-04-11 16:21:00,8 (572) 777-1968,pickup,online
437,139,paid,4206.31,2025-03-21 17:53:00,8 691 962 4578,courier,online
438,692,pending,4085.56,2025-01-09 14:41:00,8 (976) 396-2210,pickup,online
439,343,paid,1208.97,2025-08-30 08:06:00,8 (152) 418-5874,pickup,cash
440,322,paid,1466.78,2025-03-30 10:34:00,8 (920) 285-67-43,courier,card
441,233,delivered,3704.98,2025-07-16 12:26:00,+7 117 110 43 96,pickup,cash
442,155,paid,2492.54,2025-01-12 09:04:00,83130050189,pickup,cash
443,104,paid,3081.7,2024-09-07 13:01:00,8 670 525 2734,pickup,cash
444,683,delivered,7010.7,2025-04-16 15:55:00,8 (236) 589-58-88,pickup,cash
445,194,paid,2643.05,2024-12-03 21:56:00,+7 (184) 701-08-00,courier,cash
446,616,paid,2507.77,2024-10-10 12:13:00,8 897 551 0083,pickup,cash
447,980,paid,2137.07,2024-10-27 09:46:00,+7 (722) 043-14-61,courier,card
448,454,paid,3247.31,2025-08-15 08:33:00,+7 658 553 38 96,pickup,card
449,102,delivered,2612.71,2025-01-10 11:32:00,8 408 662 81 03,courier,card
450,292,paid,4028.11,2025-01-11 21:47:00,8 (876) 486-5026,pickup,cash
451,805,paid,1925.02,2025-08-23 18:03:00,+7 823 472 17 23,pickup,online
452,684,paid,4505.7,2025-01-30 09:34:00,8 (380) 041-7743,pickup,online
453,423,paid,4208.82,2025-06-27 18:25:00,81529829059,pickup,card
454,893,canceled,1509.79,2025-06-28 14:56:00,80115781764,pickup,cash
455,16,paid,3230.2,2025-03-06 09:23:00,+7 274 831 42 91,pickup,cash
456,63,delivered,3499.05,2025-08-31 08:37:00,+7 600 851 0343,pickup,card
457,160,paid,2951.88,2025-08-13 11:13:00,8 (685) 369-67-86,pickup,online
458,762,paid,7333.63,2025-01-03 12:39:00,8 507 299 7252,pickup,online
459,16,pending,2318.78,2025-07-12 17:09:00,+7 897 073 31 15,pickup,online
460,347,paid,5636.22,2025-09-28 12:36:00,85699663261,pickup,cash
461,16,shipped,573.08,2025-08-16 08:51:00,8 520 541 03 69,courier,cash
462,383,paid,5175.05,2025-09-21 17:15:00,+7 657 650 4723,pickup,online
463,16,paid,5303.4,2025-01-28 15:58:00,+7 746 332 7809,pickup,card
464,16,shipped,4739.29,2024-09-03 20:19:00,+7 (278) 492-32-15,pickup,card
465,904,paid,3649.39,2025-04-06 13:02:00,8 (734) 307-5100,pickup,cash
466,159,paid,2647.71,2025-09-01 09:07:00,8 (400) 924-65-72,courier,cash
467,570,paid,4078.8,2025-05-31 13:13:00,+70917524391,pickup,card
468,484,shipped,3362.98,2025-04-06 12:36:00,8 (507) 818-4124,courier,cash
469,16,paid,2357.52,2025-08-05 19:08:00,8 (985) 190-2883,post,card
470,525,shipped,5544.91,2025-02-16 13:54:00,8 (221) 345-70-18,pickup,cash
471,417,paid,2795.04,2025-09-26 14:24:00,8 (643) 522-5761,courier,online
472,237,paid,5415.69,2024-11-25 09:26:00,8 (524) 878-0548,courier,card
473,362,delivered,1395.48,2025-09-21 16:32:00,+7 (410) 494-1052,pickup,online
474,16,canceled,10644.15,2025-02-09 10:03:00,+7 (632) 040-5600,courier,cash
475,16,paid,2731.44,2025-05-30 21:26:00,+7 133 142 15 95,pickup,cash
476,410,delivered,3437.26,2025-07-29 20:26:00,8 081 096 6449,pickup,cash
477,819,pending,5184.9,2025-05-20 11:48:00,+7 (618) 596-8517,courier,card
478,717,paid,1881.86,2024-12-08 10:10:00,8 (183) 522-97-54,pickup,cash
479,877,canceled,3196.54,2025-04-20 14:41:00,+7 375 184 9863,pickup,online
480,168,paid,3290.5,2024-11-05 09:30:00,+7 (006) 841-82-34,courier,card
481,474,paid,3277.11,2024-10-11 17:57:00,+7 (424) 327-6216,pickup,cash
482,196,paid,6021.78,2024-09-30 20:08:00,8 (760) 728-9273,pickup,card
483,74,paid,7021.21,2025-05-06 12:45:00,8 (758) 901-4307,courier,card
484,260,paid,3175.81,2025-01-11 12:54:00,+7 522 010 1274,pickup,cash
485,521,paid,7213.04,2025-09-19 21:22:00,8 360 302 25 11,pickup,card
486,16,canceled,5139.28,2025-04-17 14:39:00,+78071716289,post,card
487,53,paid,1479.48,2025-09-10 10:42:00,+7 (432) 736-29-52,pickup,online
488,49,paid,1491.37,2024-09-11 08:20:00,+7 366 657 45 62,pickup,cash
489,26,delivered,6143.02,2024-09-11 12:05:00,+78331474722,pickup,cash
490,500,delivered,5738.56,2024-12-12 21:00:00,+7 (162) 927-6706,pickup,cash
491,590,shipped,1778.36,2024-12-04 19:36:00,8 034 960 43 63,pickup,card
492,16,pending,675.43,2025-07-15 21:36:00,+7 586 017 29 41,pickup,cash
493,16,shipped,4066.6,2025-01-16 14:16:00,82875483353,courier,card
494,16,delivered,1212.48,2024-10-17 18:22:00,+7 897 788 66 65,pickup,online
495,16,paid,5551.66,2024-12-09 12:23:00,8 (503) 467-52-91,pickup,cash
496,16,delivered,466.41,2025-03-30 13:19:00,8 209 061 59 35,courier,cash
497,589,paid,3564.36,2025-08-25 19:06:00,+7 (063) 667-3345,pickup,card
498,828,paid,1723.73,2025-08-18 09:37:00,+7 371 181 53 38,pickup,card
499,16,canceled,4238.19,2025-05-28 20:44:00,83926631527,pickup,cash
500,732,paid,3443.06,2025-06-21 17:35:00,80481870562,post,online
501,799,pending,3497.92,2024-10-14 18:43:00,+7 386 950 1836,pickup,online
502,417,paid,4027.19,2025-01-15 08:37:00,+7 959 259 6402,pickup,online
503,1003,paid,5327.4,2025-06-19 20:11:00,+70496908165,courier,cash
504,529,paid,4084.37,2025-09-25 08:12:00,+72410178062,pickup,online
505,597,canceled,5227.8,2025-06-03 10:41:00,+7 181 375 9249,pickup,card
506,656,pending,4544.73,2024-09-10 19:09:00,+77699406340,courier,online
507,16,pending,7830.65,2025-06-27 18:10:00,8 (800) 140-8669,pickup,card
508,16,delivered,5227.56,2025-04-24 19:08:00,+7 184 192 56 00,pickup,online
509,176,paid,4154.02,2024-12-08 08:45:00,8 531 268 8067,pickup,card
510,555,paid,3661.62,2025-06-23 11:52:00,8 445 363 41 72,pickup,cash
511,693,paid,1766.07,2025-07-12 13:07:00,+7 (740) 758-40-01,pickup,cash
512,42,canceled,5877.62,2024-10-01 11:54:00,85443706611,pickup,cash
513,16,paid,2540.04,2024-11-12 10:02:00,+70699957173,pickup,cash
514,353,shipped,9668.06,2025-07-08 09:15:00,+7 (147) 426-88-06,pickup,online
515,195,delivered,2226.4,2024-12-03 10:19:00,86973020131,courier,online
516,61,canceled,3357.98,2024-12-11 09:21:00,8 216 751 74 53,pickup,card
517,606,shipped,4115.77,2025-06-18 14:21:00,+7 (852) 254-0326,courier,cash
518,198,paid,3422.1,2025-05-02 19:42:00,+7 (684) 899-8628,courier,card
519,77,paid,1115.08,2025-04-28 14:20:00,+7 (884) 970-2907,pickup,cash
520,34,paid,8356.27,2025-08-27 10:55:00,+7 (088) 552-54-93,pickup,online
521,942,paid,4701.66,2025-06-01 09:20:00,+7 (010) 648-0589,courier,card
522,743,delivered,3144.72,2025-06-02 15:47:00,8 (508) 969-2035,pickup,card
523,991,delivered,4286.42,2025-03-21 18:06:00,+7 837 335 5722,pickup,cash
524,480,shipped,5817.74,2025-09-28 10:14:00,+7 715 516 0377,pickup,card
525,711,paid,1027.37,2025-07-19 14:08:00,+7 (246) 596-23-51,post,card
526,217,paid,3997.46,2024-11-08 16:24:00,8 (372) 570-4107,pickup,online
527,16,paid,4490.38,2025-05-14 12:27:00,8 (871) 226-45-65,courier,cash
528,699,paid,1162.47,2025-08-10 09:28:00,+7 (867) 475-2651,courier,card
529,80,delivered,8779.86,2024-11-30 17:34:00,8 (161) 171-3695,post,cash
530,480,pending,5199.03,2025-03-18 10:27:00,+7 949 519 78 29,courier,cash
531,934,paid,4192.28,2025-06-10 10:49:00,8 (983) 502-1799,pickup,cash
532,337,paid,4007.84,2025-06-06 13:32:00,85314956778,pickup,online
533,53,paid,4618.85,2025-06-09 17:47:00,+7 (847) 698-24-50,pickup,online
534,333,paid,1611.6,2025-02-21 21:36:00,+7 431 319 7011,pickup,cash
535,99,paid,6844.34,2024-10-29 15:40:00,8 (457) 884-4057,pickup,card
536,218,shipped,3929.32,2024-09-28 13:42:00,+7 (488) 748-6267,pickup,cash
537,731,paid,3866.76,2025-08-05 10:51:00,+7 590 857 35 23,courier,card
538,685,paid,2591.74,2024-10-07 15:30:00,+7 307 793 06 50,post,online
539,996,paid,2737.3,2024-12-10 14:40:00,8 954 612 3531,courier,cash
540,19,shipped,4526.61,2025-05-23 16:20:00,85780822018,pickup,cash
541,1001,paid,2241.11,2025-01-24 11:24:00,+7 (690) 188-7147,pickup,cash
542,253,paid,6159.42,2025-01-26 13:32:00,8 (274) 109-3399,pickup,online
543,1009,paid,2697.2,2025-07-30 09:56:00,+7 (126) 953-54-33,pickup,cash
544,347,paid,3698.99,2025-01-27 10:13:00,86470474317,courier,cash
545,832,pending,1471.78,2025-06-14 12:24:00,+73462891592,pickup,cash
546,961,paid,4920.71,2025-04-16 17:36:00,+7 627 827 3746,pickup,cash
547,396,delivered,3517.16,2025-01-11 14:18:00,+7 167 637 94 49,courier,card
548,888,delivered,6810.62,2025-05-25 17:52:00,+7 782 735 0935,pickup,card
549,16,paid,5381.93,2025-09-26 13:10:00,8 618 891 0341,pickup,card
550,711,paid,2159.4,2025-07-07 16:31:00,+7 539 578 49 67,pickup,card
551,16,paid,1602.37,2024-09-03 20:55:00,+7 (648) 235-8891,pickup,cash
552,280,paid,2143.89,2024-10-07 16:53:00,+7 613 954 3412,courier,cash
553,399,paid,7192.41,2025-03-10 11:01:00,+7 526 171 9386,pickup,card
554,360,shipped,3110.97,2025-01-17 21:29:00,8 (001) 080-8074,post,cash
555,560,paid,1996.41,2025-06-15 16:13:00,8 922 157 14 25,courier,online
556,979,paid,6272.15,2025-09-23 09:08:00,8 548 193 2587,courier,card
557,16,delivered,296.26,2025-08-02 10:07:00,8 (320) 668-00-59,pickup,card
558,236,paid,6171.41,2025-06-17 15:11:00,+7 962 362 88 55,pickup,online
559,57,paid,1798.64,2025-05-07 12:49:00,+7 (470) 646-5966,courier,cash
560,16,paid,5762.24,2025-04-27 15:54:00,+7 (979) 243-35-90,courier,cash
561,836,paid,440.36,2025-06-18 17:06:00,+7 (787) 653-1629,pickup,online
562,978,paid,349.16,2025-03-22 09:44:00,+79116780055,courier,cash
563,193,delivered,1429.1,2025-08-28 15:08:00,+7 (890) 978-3699,courier,cash
564,215,paid,5626.81,2024-10-09 15:26:00,8 552 640 92 80,pickup,card
565,686,paid,2612.44,2024-10-20 13:28:00,+7 (725) 467-6308,post,cash
566,16,delivered,3802.5,2025-01-10 14:24:00,+7 (879) 730-3928,pickup,cash
567,592,delivered,5142.25,2025-05-21 08:08:00,+7 541 658 95 86,pickup,cash
568,146,paid,4417.95,2024-09-07 13:10:00,8 (753) 573-6529,pickup,card
569,519,paid,4789.15,2025-03-03 14:15:00,+7 (102) 731-30-62,courier,online
570,16,paid,4159.59,2025-03-20 13:47:00,8 797 283 10 10,courier,card
571,184,paid,5466.55,2025-03-06 17:40:00,+77664656011,pickup,card
572,60,paid,3434.95,2024-11-18 20:26:00,+7 (408) 177-4726,pickup,card
573,16,paid,3806.76,2024-10-05 20:50:00,8 790 361 6623,courier,cash
574,923,paid,2593.99,2025-03-10 12:53:00,+7 218 770 56 14,pickup,cash
575,382,paid,3627.16,2025-03-16 17:15:00,89343498535,pickup,cash
576,26,canceled,1419.64,2025-09-21 14:58:00,+7 (823) 474-71-29,courier,card
577,163,paid,9726.68,2025-06-28 08:18:00,+73215119735,courier,card
578,16,paid,3494.56,2025-09-13 15:23:00,8 273 039 1846,courier,cash
579,463,paid,1717.29,2025-05-22 14:12:00,8 (665) 560-97-21,courier,cash
580,153,pending,3726.98,2024-10-19 10:56:00,+70154819917,pickup,cash
581,296,paid,1835.06,2024-12-02 10:00:00,+78064941744,pickup,card
582,793,shipped,6483.53,2025-02-03 21:10:00,+7 (175) 491-2573,pickup,cash
583,200,paid,7366.97,2025-07-10 18:03:00,81036668421,courier,cash
584,576,delivered,2467.34,2025-01-01 18:16:00,8 837 343 7227,courier,cash
585,558,canceled,9129.42,2024-11-17 13:34:00,8 805 223 3029,pickup,cash
586,16,shipped,2410.72,2024-10-23 19:19:00,+7 521 654 9754,pickup,cash
587,668,shipped,2567.91,2024-11-27 14:34:00,8 991 868 6363,courier,cash
588,794,paid,9020.85,2025-04-07 20:53:00,+7 (295) 308-48-89,post,cash
589,1008,delivered,2443.01,2025-06-25 18:28:00,+75564573582,courier,cash
590,535,shipped,2302.06,2025-08-22 16:26:00,88326340539,pickup,card
591,95,paid,1147.54,2025-08-12 13:31:00,8 (728) 726-0140,pickup,cash
592,981,shipped,1111.74,2025-03-26 18:53:00,8 659 898 5151,pickup,cash
593,215,shipped,2367.58,2025-03-06 12:42:00,+7 (965) 568-0625,pickup,card
594,689,paid,7751.19,2024-09-18 20:23:00,+7 989 266 37 37,pickup,cash
595,628,paid,4866.58,2025-06-18 19:41:00,8 016 936 6039,pickup,cash
596,909,delivered,2442.5,2025-06-11 14:47:00,8 992 267 1212,pickup,card
597,183,delivered,3945.02,2025-09-13 18:55:00,89387922219,pickup,card
598,80,paid,3212.93,2024-09-20 14:14:00,+7 (811) 568-3667,pickup,card
599,16,canceled,6813.96,2025-01-06 12:26:00,+7 (173) 483-4655,pickup,card
600,186,paid,2512.7,2025-08-08 08:23:00,86620556148,courier,cash
601,696,paid,1525.74,2025-02-16 13:50:00,+79551265021,pickup,cash
602,53,delivered,4724.92,2025-01-20 09:27:00,+7 685 229 68 17,pickup,cash
603,824,paid,858.35,2024-10-26 16:00:00,8 (997) 291-03-68,pickup,online
604,586,shipped,10613.94,2024-10-22 16:24:00,+7 560 725 8534,pickup,card
605,16,shipped,2436.39,2025-07-08 10:12:00,8 081 216 7862,post,cash
606,723,paid,6656.24,2024-11-29 16:52:00,8 (193) 650-18-19,pickup,cash
607,628,delivered,4607.74,2024-09-16 11:08:00,8 (439) 463-12-14,courier,online
608,761,paid,2422.34,2024-12-10 12:46:00,+7 554 280 7050,post,cash
609,36,paid,2610.78,2025-01-27 16:35:00,8 (866) 687-69-21,pickup,cash
610,16,paid,3087.9,2025-06-18 19:55:00,+71287755475,courier,card
611,1007,shipped,2486.69,2025-07-20 12:09:00,8 (734) 045-6156,post,cash
612,749,paid,3051.27,2024-09-10 21:47:00,8 171 621 6793,courier,cash
613,588,paid,305.22,2024-12-03 10:44:00,+70665814788,pickup,online
614,153,paid,9032.87,2025-03-21 08:52:00,+74919385286,pickup,cash
615,488,paid,2431.89,2024-11-14 08:14:00,8 (199) 991-67-08,pickup,card
616,837,paid,6347.16,2024-09-05 15:26:00,+7 (789) 471-20-85,pickup,cash
617,244,delivered,5321.04,2025-07-07 16:41:00,8 (913) 679-2210,courier,cash
618,251,paid,3402.4,2025-06-25 19:01:00,81472393371,pickup,card
619,1013,delivered,2122.16,2025-04-28 08:41:00,+7 709 557 0439,courier,card
620,233,paid,3619.33,2024-10-07 18:10:00,83008023629,pickup,cash
621,546,paid,4191.98,2024-10-14 21:16:00,8 (244) 267-4801,courier,online
622,700,paid,654.57,2025-06-25 15:24:00,8 (983) 251-4914,pickup,card
623,299,paid,4849.23,2025-01-30 12:45:00,82578539071,courier,online
624,741,paid,2638.56,2025-09-21 16:42:00,+7 899 224 7943,pickup,cash
625,16,paid,5896.96,2024-11-05 18:00:00,85867193390,post,cash
626,563,paid,4638.86,2025-03-29 18:31:00,8 (098) 916-2529,pickup,cash
627,16,canceled,1896.46,2024-12-28 10:45:00,+7 471 473 32 87,courier,online
628,757,delivered,1602.04,2024-09-30 14:10:00,8 (289) 381-4369,courier,card
629,16,paid,784.78,2024-12-21 17:22:00,+73789305596,courier,cash
630,340,pending,7050.16,2025-02-26 15:41:00,+7 (306) 991-3256,courier,cash
631,977,paid,3428.95,2025-08-08 13:29:00,+7 655 023 03 89,pickup,cash
632,235,paid,1098.5,2025-05-11 13:17:00,+7 (669) 097-08-49,pickup,cash
633,445,paid,687.38,2025-05-11 16:18:00,8 (317) 440-33-19,pickup,card
634,125,paid,1762.59,2025-09-08 13:14:00,+7 (864) 700-10-33,courier,cash
635,617,delivered,283.51,2025-09-09 16:20:00,84422976144,pickup,card
636,455,delivered,2740.66,2024-10-25 08:27:00,+70183792037,pickup,card
637,1008,paid,2112.19,2024-11-02 08:45:00,+7 (394) 917-21-11,post,cash
638,991,paid,3530.28,2025-09-12 12:10:00,8 (715) 287-8055,pickup,cash
639,457,paid,3652.03,2024-10-25 14:16:00,8 297 740 78 67,pickup,cash
640,16,paid,3808.12,2025-05-10 16:41:00,8 (090) 239-0694,pickup,online
641,188,paid,4250.32,2025-06-13 12:43:00,8 912 774 69 70,courier,online
642,302,paid,2082.65,2025-07-01 20:50:00,+7 (152) 654-0663,pickup,card
643,476,paid,7019.24,2025-03-31 12:13:00,8 731 711 30 31,courier,cash
644,518,paid,3982.16,2025-04-20 19:01:00,8 925 759 60 29,pickup,cash
645,437,paid,4978.72,2024-11-13 10:08:00,+7 (878) 107-6655,courier,card
646,520,paid,1848.34,2025-03-28 13:56:00,+7 893 720 3960,pickup,online
647,16,delivered,9675.65,2025-04-24 20:41:00,+74470514842,courier,cash
648,842,delivered,2957.06,2025-03-08 13:50:00,+7 (177) 288-5577,courier,card
649,694,shipped,383.0,2025-09-13 13:54:00,8 248 799 06 39,pickup,cash
650,290,paid,5399.62,2025-09-11 21:52:00,+7 300 027 1574,pickup,card
651,423,paid,3391.6,2025-05-15 12:39:00,8 389 286 8350,pickup,online
652,343,delivered,7272.49,2025-04-27 14:26:00,+7 (528) 047-6605,post,online
653,323,paid,4258.06,2024-12-09 13:31:00,+7 (200) 955-53-16,pickup,online
654,795,delivered,191.38,2025-07-20 09:05:00,+77645627892,pickup,cash
655,16,paid,5197.2,2025-05-21 20:33:00,+7 (189) 987-9483,pickup,card
656,588,paid,404.18,2025-07-02 16:16:00,8 (572) 911-8468,courier,cash
657,1002,pending,1319.94,2024-12-01 16:39:00,8 575 757 7957,courier,cash
658,93,pending,1641.78,2024-10-26 08:29:00,+7 (253) 750-2834,courier,online
659,458,paid,2818.82,2025-08-04 20:26:00,+7 (832) 667-2587,courier,cash
660,189,paid,1768.14,2025-01-19 19:08:00,8 423 588 9471,pickup,online
661,547,delivered,3856.46,2025-08-14 17:25:00,8 336 490 59 85,courier,cash
662,952,paid,3402.91,2024-10-06 18:26:00,+73622151090,pickup,card
663,708,paid,3192.5,2025-05-29 13:16:00,8 733 706 30 75,pickup,cash
664,396,paid,4840.12,2025-07-15 20:17:00,+7 505 729 68 78,pickup,cash
665,957,delivered,4731.16,2024-09-22 16:19:00,8 642 500 3515,pickup,cash
666,396,pending,6758.99,2025-04-04 13:53:00,89530671343,post,cash
667,660,paid,3117.17,2024-11-15 17:09:00,+7 336 530 89 80,pickup,cash
668,123,delivered,1344.28,2025-01-30 12:21:00,8 (176) 190-8926,post,cash
669,950,delivered,920.46,2025-02-03 10:22:00,8 130 958 42 82,pickup,cash
670,556,paid,1627.03,2025-09-11 15:24:00,85983767822,courier,card
671,662,paid,4543.2,2024-10-28 14:36:00,8 (818) 968-07-94,pickup,online
672,755,delivered,2887.7,2025-08-06 18:37:00,8 (250) 123-6445,pickup,cash
673,149,delivered,1145.81,2025-05-19 10:44:00,+7 (691) 055-31-41,pickup,online
674,73,delivered,4622.55,2024-09-24 17:04:00,8 (315) 430-0000,pickup,online
675,63,paid,4229.64,2025-08-03 17:45:00,86047663437,post,cash
676,587,pending,4853.03,2024-12-20 08:41:00,8 285 146 8034,pickup,cash
677,134,paid,3347.56,2024-09-16 20:33:00,8 051 097 3626,pickup,card
678,56,delivered,4729.89,2025-05-27 09:29:00,+7 (073) 713-31-10,post,online
679,601,delivered,3627.55,2025-02-17 08:20:00,+73320698629,pickup,cash
